Publisher_ID,Publication
P6986,McGraw-Hill
P6987,Routledge
P6988,Pearson
P6989,McGraw-Hill
P6990,Thames & Hudson
P6991,Hachette
P6992,DK
P6993,Cengage
P6994,Springer
P6995,Simon & Schuster
P6996,Scholastic
P6997,Oxford Press
P6998,HarperCollins
P6999,Penguin
P7000,Routledge
P7001,Springer
P7002,HarperCollins
P7003,Cengage
P7004,DK
P7005,Springer
P7006,Wiley
P7007,Simon & Schuster
P7008,Oxford Press
P7009,Penguin
P7010,Wiley
P7011,DK
P7012,Random House
P7013,Simon & Schuster
P7014,DK
P7015,Cengage
P7016,McGraw-Hill
P7017,Thames & Hudson
P7018,Taschen
P7019,Cengage
P7020,McGraw-Hill
P7021,Routledge
P7022,Cengage
P7023,Macmillan
P7024,HarperCollins
P7025,Random House
P7026,Wiley
P7027,Penguin
P7028,Thames & Hudson
P7029,Penguin
P7030,Routledge
P7031,Wiley
P7032,Springer
P7033,Hachette
P7034,Random House
P7035,Random House
P7036,Springer
P7037,Taschen
P7038,Springer
P7039,Bloomsbury
P7040,Penguin
P7041,Bloomsbury
P7042,Oxford Press
P7043,Simon & Schuster
P7044,Wiley
P7045,Hachette
P7046,Pearson
P7047,Macmillan
P7048,Penguin
P7049,Taschen
P7050,HarperCollins
P7051,Routledge
P7052,Wiley
P7053,Pearson
P7054,Simon & Schuster
P7055,Taschen
P7056,DK
P7057,Thames & Hudson
P7058,Wiley
P7059,Pearson
P7060,Springer
P7061,Macmillan
P7062,DK
P7063,Simon & Schuster
P7064,HarperCollins
P7065,Routledge
P7066,DK
P7067,Thames & Hudson
P7068,Penguin
P7069,Simon & Schuster
P7070,SAGE
P7071,Scholastic
P7072,Taschen
P7073,Thames & Hudson
P7074,Cambridge Press
P7075,Oxford Press
P7076,Cambridge Press
P7077,Oxford Press
P7078,Random House
P7079,Simon & Schuster
P7080,Scholastic
P7081,Thames & Hudson
P7082,Cengage
P7083,McGraw-Hill
P7084,Oxford Press
P7085,Cengage
P7086,Scholastic
P7087,Springer
P7088,Oxford Press
P7089,Wiley
P7090,Random House
P7091,Thames & Hudson
P7092,Random House
P7093,Wiley
P7094,Macmillan
P7095,Penguin
P7096,DK
P7097,Taschen
P7098,HarperCollins
P7099,SAGE
P7100,Springer
P7101,Macmillan
P7102,Cambridge Press
P7103,DK
P7104,Cengage
P7105,Bloomsbury
P7106,Penguin
P7107,Simon & Schuster
P7108,Cengage
P7109,Cengage
P7110,SAGE
P7111,Scholastic
P7112,Cambridge Press
P7113,Thames & Hudson
P7114,Wiley
P7115,Taschen
P7116,SAGE
P7117,Wiley
P7118,Pearson
P7119,Oxford Press
P7120,Hachette
P7121,Hachette
P7122,Oxford Press
P7123,Oxford Press
P7124,Penguin
P7125,McGraw-Hill
P7126,DK
P7127,Springer
P7128,McGraw-Hill
P7129,Random House
P7130,Springer
P7131,Penguin
P7132,Pearson
P7133,DK
P7134,Routledge
P7135,Oxford Press
P7136,Springer
P7137,HarperCollins
P7138,SAGE
P7139,Oxford Press
P7140,HarperCollins
P7141,HarperCollins
P7142,Taschen
P7143,Thames & Hudson
P7144,McGraw-Hill
P7145,Random House
P7146,Wiley
P7147,Bloomsbury
P7148,Cambridge Press
P7149,Springer
P7150,SAGE
P7151,Simon & Schuster
P7152,Macmillan
P7153,McGraw-Hill
P7154,HarperCollins
P7155,Thames & Hudson
P7156,Macmillan
P7157,Taschen
P7158,Pearson
P7159,Taschen
P7160,Macmillan
P7161,Pearson
P7162,Bloomsbury
P7163,Bloomsbury
P7164,SAGE
P7165,DK
P7166,Thames & Hudson
P7167,Cengage
P7168,HarperCollins
P7169,Thames & Hudson
P7170,Cengage
P7171,Springer
P7172,Macmillan
P7173,McGraw-Hill
P7174,DK
P7175,Thames & Hudson
P7176,Hachette
P7177,Cambridge Press
P7178,Cambridge Press
P7179,Wiley
P7180,Cengage
P7181,Springer
P7182,SAGE
P7183,Taschen
P7184,Macmillan
P7185,Pearson
P7186,Simon & Schuster
P7187,Springer
P7188,Bloomsbury
P7189,Simon & Schuster
P7190,Hachette
P7191,Pearson
P7192,Cambridge Press
P7193,HarperCollins
P7194,Wiley
P7195,McGraw-Hill
P7196,Cengage
P7197,Simon & Schuster
P7198,Thames & Hudson
P7199,DK
P7200,Simon & Schuster
P7201,Cambridge Press
P7202,Penguin
P7203,Routledge
P7204,Routledge
P7205,Routledge
P7206,Macmillan
P7207,Cambridge Press
P7208,Simon & Schuster
P7209,HarperCollins
P7210,McGraw-Hill
P7211,Scholastic
P7212,Scholastic
P7213,Macmillan
P7214,Pearson
P7215,Thames & Hudson
P7216,Routledge
P7217,Hachette
P7218,Routledge
P7219,Scholastic
P7220,Pearson
P7221,Cambridge Press
P7222,HarperCollins
P7223,HarperCollins
P7224,Routledge
P7225,Hachette
P7226,Cengage
P7227,Macmillan
P7228,Pearson
P7229,Wiley
P7230,Penguin
P7231,Random House
P7232,Penguin
P7233,DK
P7234,Wiley
P7235,Routledge
P7236,Cengage
P7237,Random House
P7238,Random House
P7239,Scholastic
P7240,DK
P7241,Simon & Schuster
P7242,Hachette
P7243,Springer
P7244,Cambridge Press
P7245,Bloomsbury
P7246,Macmillan
P7247,HarperCollins
P7248,DK
P7249,Hachette
P7250,Macmillan
P7251,Routledge
P7252,Cengage
P7253,Taschen
P7254,Springer
P7255,Penguin
P7256,Cengage
P7257,Penguin
P7258,Cengage
P7259,Penguin
P7260,HarperCollins
P7261,Hachette
P7262,Hachette
P7263,Macmillan
P7264,Cengage
P7265,SAGE
P7266,DK
P7267,Oxford Press
P7268,DK
P7269,Thames & Hudson
P7270,Macmillan
P7271,Penguin
P7272,Macmillan
P7273,Cambridge Press
P7274,Wiley
P7275,Scholastic
P7276,Random House
P7277,Cengage
P7278,Taschen
P7279,Scholastic
P7280,McGraw-Hill
P7281,Random House
P7282,Simon & Schuster
P7283,DK
P7284,Penguin
P7285,SAGE
P7286,Wiley
P7287,Bloomsbury
P7288,Taschen
P7289,Taschen
P7290,Routledge
P7291,Penguin
P7292,Bloomsbury
P7293,Wiley
P7294,Penguin
P7295,Taschen
P7296,Bloomsbury
P7297,Pearson
P7298,Cambridge Press
P7299,Hachette
P7300,Scholastic
P7301,Bloomsbury
P7302,Scholastic
P7303,DK
P7304,Random House
P7305,Wiley
P7306,Random House
P7307,Random House
P7308,Bloomsbury
P7309,DK
P7310,Routledge
P7311,Wiley
P7312,Taschen
P7313,Thames & Hudson
P7314,Scholastic
P7315,Pearson
P7316,Bloomsbury
P7317,Taschen
P7318,Cengage
P7319,Scholastic
P7320,Oxford Press
P7321,Macmillan
P7322,Wiley
P7323,Springer
P7324,Hachette
P7325,Penguin
P7326,Simon & Schuster
P7327,Pearson
P7328,Cambridge Press
P7329,Cambridge Press
P7330,McGraw-Hill
P7331,Bloomsbury
P7332,Thames & Hudson
P7333,Macmillan
P7334,Oxford Press
P7335,Hachette
P7336,Taschen
P7337,DK
P7338,Oxford Press
P7339,Penguin
P7340,Cengage
P7341,Random House
P7342,McGraw-Hill
P7343,McGraw-Hill
P7344,HarperCollins
P7345,Simon & Schuster
P7346,HarperCollins
P7347,Hachette
P7348,Taschen
P7349,Simon & Schuster
P7350,HarperCollins
P7351,Wiley
P7352,Scholastic
P7353,Hachette
P7354,Wiley
P7355,Oxford Press
P7356,Random House
P7357,Thames & Hudson
P7358,Bloomsbury
P7359,McGraw-Hill
P7360,Cambridge Press
P7361,Bloomsbury
P7362,Thames & Hudson
P7363,McGraw-Hill
P7364,Simon & Schuster
P7365,Hachette
P7366,SAGE
P7367,Springer
P7368,McGraw-Hill
P7369,Cambridge Press
P7370,Cengage
P7371,Pearson
P7372,SAGE
P7373,Simon & Schuster
P7374,Thames & Hudson
P7375,Macmillan
P7376,Oxford Press
P7377,DK
P7378,Oxford Press
P7379,SAGE
P7380,McGraw-Hill
P7381,Taschen
P7382,HarperCollins
P7383,Pearson
P7384,Scholastic
P7385,Scholastic
P7386,Penguin
P7387,Wiley
P7388,Oxford Press
P7389,Random House
P7390,Hachette
P7391,Random House
P7392,Macmillan
P7393,SAGE
P7394,Scholastic
P7395,Penguin
P7396,Pearson
P7397,Penguin
P7398,Cambridge Press
P7399,Penguin
P7400,Cengage
P7401,Bloomsbury
P7402,McGraw-Hill
P7403,Simon & Schuster
P7404,Springer
P7405,Springer
P7406,HarperCollins
P7407,Oxford Press
P7408,Hachette
P7409,Oxford Press
P7410,Macmillan
P7411,HarperCollins
P7412,Hachette
P7413,Bloomsbury
P7414,Cengage
P7415,Cambridge Press
P7416,Bloomsbury
P7417,Wiley
P7418,Cengage
P7419,DK
P7420,Scholastic
P7421,Wiley
P7422,Wiley
P7423,SAGE
P7424,Wiley
P7425,Cambridge Press
P7426,Oxford Press
P7427,DK
P7428,Hachette
P7429,Random House
P7430,Simon & Schuster
P7431,SAGE
P7432,McGraw-Hill
P7433,Wiley
P7434,Oxford Press
P7435,Cambridge Press
P7436,Wiley
P7437,Penguin
P7438,Macmillan
P7439,Penguin
P7440,Oxford Press
P7441,DK
P7442,Scholastic
P7443,Pearson
P7444,Random House
P7445,Pearson
P7446,Random House
P7447,HarperCollins
P7448,Random House
P7449,Simon & Schuster
P7450,Random House
P7451,Taschen
P7452,Random House
P7453,SAGE
P7454,DK
P7455,Taschen
P7456,SAGE
P7457,Bloomsbury
P7458,Thames & Hudson
P7459,DK
P7460,Wiley
P7461,Thames & Hudson
P7462,Thames & Hudson
P7463,Wiley
P7464,Routledge
P7465,Cengage
P7466,Thames & Hudson
P7467,McGraw-Hill
P7468,McGraw-Hill
P7469,Scholastic
P7470,Random House
P7471,Taschen
P7472,Cengage
P7473,Hachette
P7474,SAGE
P7475,Cambridge Press
P7476,Penguin
P7477,Penguin
P7478,Pearson
P7479,Hachette
P7480,Routledge
P7481,HarperCollins
P7482,Bloomsbury
P7483,Penguin
P7484,Cambridge Press
P7485,McGraw-Hill
P7486,Pearson
P7487,Macmillan
P7488,Macmillan
P7489,Wiley
P7490,Wiley
P7491,SAGE
P7492,Oxford Press
P7493,Thames & Hudson
P7494,SAGE
P7495,Taschen
P7496,Macmillan
P7497,McGraw-Hill
P7498,Bloomsbury
P7499,Wiley
P7500,McGraw-Hill
P7501,Wiley
P7502,Cengage
P7503,Scholastic
P7504,Oxford Press
P7505,Hachette
P7506,Wiley
P7507,DK
P7508,Routledge
P7509,Springer
P7510,Wiley
P7511,Scholastic
P7512,Macmillan
P7513,Cengage
P7514,Cambridge Press
P7515,Oxford Press
P7516,Cengage
P7517,Simon & Schuster
P7518,Random House
P7519,DK
P7520,Scholastic
P7521,Springer
P7522,Routledge
P7523,Taschen
P7524,Macmillan
P7525,Cambridge Press
P7526,Pearson
P7527,Springer
P7528,Routledge
P7529,Cengage
P7530,Wiley
P7531,SAGE
P7532,Thames & Hudson
P7533,Random House
P7534,Cambridge Press
P7535,Thames & Hudson
P7536,Springer
P7537,Taschen
P7538,Cambridge Press
P7539,McGraw-Hill
P7540,Simon & Schuster
P7541,Pearson
P7542,Pearson
P7543,Wiley
P7544,HarperCollins
P7545,SAGE
P7546,Random House
P7547,Simon & Schuster
P7548,Cambridge Press
P7549,Pearson
P7550,Hachette
P7551,Springer
P7552,Simon & Schuster
P7553,Cambridge Press
P7554,Hachette
P7555,Oxford Press
P7556,Springer
P7557,Pearson
P7558,Random House
P7559,Wiley
P7560,Thames & Hudson
P7561,Hachette
P7562,Scholastic
P7563,Oxford Press
P7564,Wiley
P7565,Oxford Press
P7566,Routledge
P7567,Springer
P7568,Oxford Press
P7569,Pearson
P7570,Taschen
P7571,Springer
P7572,Oxford Press
P7573,Scholastic
P7574,Cengage
P7575,Springer
P7576,DK
P7577,Scholastic
P7578,Springer
P7579,HarperCollins
P7580,Simon & Schuster
P7581,Random House
P7582,Scholastic
P7583,Pearson
P7584,DK
P7585,Cambridge Press
P7586,Pearson
P7587,SAGE
P7588,Taschen
P7589,Oxford Press
P7590,Cengage
P7591,Springer
P7592,Random House
P7593,Wiley
P7594,Hachette
P7595,Random House
P7596,Springer
P7597,Thames & Hudson
P7598,Pearson
P7599,Simon & Schuster
P7600,Routledge
P7601,Pearson
P7602,SAGE
P7603,McGraw-Hill
P7604,Scholastic
P7605,Springer
P7606,Cambridge Press
P7607,Penguin
P7608,Oxford Press
P7609,Cambridge Press
P7610,SAGE
P7611,Random House
P7612,Oxford Press
P7613,McGraw-Hill
P7614,Oxford Press
P7615,Bloomsbury
P7616,Cengage
P7617,Macmillan
P7618,Scholastic
P7619,McGraw-Hill
P7620,Routledge
P7621,Cambridge Press
P7622,Oxford Press
P7623,Thames & Hudson
P7624,Routledge
P7625,Scholastic
P7626,Macmillan
P7627,HarperCollins
P7628,Simon & Schuster
P7629,Bloomsbury
P7630,Scholastic
P7631,Hachette
P7632,Bloomsbury
P7633,HarperCollins
P7634,Cambridge Press
P7635,Cambridge Press
P7636,McGraw-Hill
P7637,Penguin
P7638,Pearson
P7639,Cengage
P7640,Cengage
P7641,Random House
P7642,Pearson
P7643,Wiley
P7644,Routledge
P7645,Cengage
P7646,Thames & Hudson
P7647,Routledge
P7648,Macmillan
P7649,Oxford Press
P7650,Random House
P7651,Hachette
P7652,Pearson
P7653,Thames & Hudson
P7654,SAGE
P7655,Penguin
P7656,Macmillan
P7657,Thames & Hudson
P7658,Bloomsbury
P7659,Random House
P7660,Oxford Press
P7661,Cengage
P7662,Hachette
P7663,Oxford Press
P7664,Simon & Schuster
P7665,DK
P7666,Cengage
P7667,McGraw-Hill
P7668,SAGE
P7669,Thames & Hudson
P7670,Scholastic
P7671,Hachette
P7672,Wiley
P7673,McGraw-Hill
P7674,Penguin
P7675,DK
P7676,Scholastic
P7677,Cengage
P7678,HarperCollins
P7679,Macmillan
P7680,Routledge
P7681,Routledge
P7682,DK
P7683,Random House
P7684,HarperCollins
P7685,Pearson
P7686,Routledge
P7687,Macmillan
P7688,Oxford Press
P7689,Taschen
P7690,Cengage
P7691,Macmillan
P7692,Bloomsbury
P7693,Bloomsbury
P7694,Scholastic
P7695,Simon & Schuster
P7696,Routledge
P7697,Hachette
P7698,Thames & Hudson
P7699,Cengage
P7700,Taschen
P7701,McGraw-Hill
P7702,Cengage
P7703,HarperCollins
P7704,Macmillan
P7705,Bloomsbury
P7706,Taschen
P7707,Oxford Press
P7708,Hachette
P7709,Routledge
P7710,DK
P7711,Pearson
P7712,Bloomsbury
P7713,Springer
P7714,Hachette
P7715,Simon & Schuster
P7716,Cambridge Press
P7717,Thames & Hudson
P7718,Thames & Hudson
P7719,Pearson
P7720,Thames & Hudson
P7721,Oxford Press
P7722,HarperCollins
P7723,Thames & Hudson
P7724,Pearson
P7725,Oxford Press
P7726,Springer
P7727,Cambridge Press
P7728,SAGE
P7729,Hachette
P7730,Cengage
P7731,Taschen
P7732,Bloomsbury
P7733,Routledge
P7734,Scholastic
P7735,Penguin
P7736,Random House
P7737,Pearson
P7738,Routledge
P7739,Bloomsbury
P7740,Taschen
P7741,Scholastic
P7742,Random House
P7743,Taschen
P7744,HarperCollins
P7745,DK
P7746,Springer
P7747,Thames & Hudson
P7748,Random House
P7749,Routledge
P7750,Springer
P7751,Bloomsbury
P7752,Oxford Press
P7753,Pearson
P7754,SAGE
P7755,Pearson
P7756,Thames & Hudson
P7757,Simon & Schuster
P7758,Random House
P7759,HarperCollins
P7760,HarperCollins
P7761,Cambridge Press
P7762,Simon & Schuster
P7763,Thames & Hudson
P7764,Wiley
P7765,SAGE
P7766,Macmillan
P7767,Springer
P7768,Wiley
P7769,Macmillan
P7770,HarperCollins
P7771,Scholastic
P7772,Routledge
P7773,Cengage
P7774,Taschen
P7775,SAGE
P7776,Taschen
P7777,Cengage
P7778,Cengage
P7779,Bloomsbury
P7780,Scholastic
P7781,SAGE
P7782,Penguin
P7783,Routledge
P7784,Hachette
P7785,Oxford Press
P7786,HarperCollins
P7787,Thames & Hudson
P7788,Routledge
P7789,SAGE
P7790,Routledge
P7791,Springer
P7792,HarperCollins
P7793,Taschen
P7794,Simon & Schuster
P7795,Penguin
P7796,McGraw-Hill
P7797,DK
P7798,Scholastic
P7799,Simon & Schuster
P7800,Cambridge Press
P7801,McGraw-Hill
P7802,Simon & Schuster
P7803,Random House
P7804,HarperCollins
P7805,Bloomsbury
P7806,Macmillan
P7807,Thames & Hudson
P7808,Oxford Press
P7809,Cengage
P7810,Pearson
P7811,Pearson
P7812,McGraw-Hill
P7813,Routledge
P7814,Thames & Hudson
P7815,Cambridge Press
P7816,Thames & Hudson
P7817,McGraw-Hill
P7818,McGraw-Hill
P7819,Scholastic
P7820,Cambridge Press
P7821,Cambridge Press
P7822,Oxford Press
P7823,McGraw-Hill
P7824,Routledge
P7825,HarperCollins
P7826,Random House
P7827,Simon & Schuster
P7828,Random House
P7829,Scholastic
P7830,DK
P7831,Thames & Hudson
P7832,Taschen
P7833,Springer
P7834,Taschen
P7835,Random House
P7836,Scholastic
P7837,Oxford Press
P7838,Routledge
P7839,Wiley
P7840,Oxford Press
P7841,Thames & Hudson
P7842,Routledge
P7843,Scholastic
P7844,Cengage
P7845,Hachette
P7846,Thames & Hudson
P7847,Macmillan
P7848,Wiley
P7849,SAGE
P7850,Routledge
P7851,Pearson
P7852,Pearson
P7853,Macmillan
P7854,Bloomsbury
P7855,Routledge
P7856,Simon & Schuster
P7857,SAGE
P7858,Simon & Schuster
P7859,McGraw-Hill
P7860,Pearson
P7861,Random House
P7862,Routledge
P7863,Pearson
P7864,SAGE
P7865,Routledge
P7866,Simon & Schuster
P7867,Pearson
P7868,Oxford Press
P7869,Simon & Schuster
P7870,Scholastic
P7871,Wiley
P7872,Routledge
P7873,Thames & Hudson
P7874,Oxford Press
P7875,Hachette
P7876,HarperCollins
P7877,Bloomsbury
P7878,Bloomsbury
P7879,Simon & Schuster
P7880,Scholastic
P7881,Cambridge Press
P7882,Taschen
P7883,Hachette
P7884,Cengage
P7885,Wiley
P7886,Scholastic
P7887,Routledge
P7888,Simon & Schuster
P7889,Cambridge Press
P7890,Bloomsbury
P7891,Scholastic
P7892,HarperCollins
P7893,Thames & Hudson
P7894,Oxford Press
P7895,Routledge
P7896,Springer
P7897,Hachette
P7898,Simon & Schuster
P7899,Hachette
P7900,Macmillan
P7901,SAGE
P7902,HarperCollins
P7903,Oxford Press
P7904,Bloomsbury
P7905,Thames & Hudson
P7906,SAGE
P7907,Bloomsbury
P7908,Cengage
P7909,Springer
P7910,Cambridge Press
P7911,Cengage
P7912,Random House
P7913,Wiley
P7914,Thames & Hudson
P7915,Routledge
P7916,Random House
P7917,Cambridge Press
P7918,Taschen
P7919,DK
P7920,SAGE
P7921,Simon & Schuster
P7922,Penguin
P7923,McGraw-Hill
P7924,HarperCollins
P7925,Cambridge Press
P7926,SAGE
P7927,DK
P7928,DK
P7929,Random House
P7930,Random House
P7931,Springer
P7932,Routledge
P7933,Scholastic
P7934,Pearson
P7935,Springer
P7936,Macmillan
P7937,Springer
P7938,Random House
P7939,Cambridge Press
P7940,Penguin
P7941,Scholastic
P7942,Springer
P7943,Hachette
P7944,Random House
P7945,Wiley
P7946,Pearson
P7947,HarperCollins
P7948,Springer
P7949,Penguin
P7950,Penguin
P7951,Bloomsbury
P7952,Routledge
P7953,Penguin
P7954,McGraw-Hill
P7955,Penguin
P7956,Thames & Hudson
P7957,Taschen
P7958,HarperCollins
P7959,McGraw-Hill
P7960,Random House
P7961,Scholastic
P7962,McGraw-Hill
P7963,Macmillan
P7964,Simon & Schuster
P7965,HarperCollins
P7966,Cengage
P7967,Cambridge Press
P7968,Taschen
P7969,SAGE
P7970,Cengage
P7971,Wiley
P7972,McGraw-Hill
P7973,Taschen
P7974,Oxford Press
P7975,Thames & Hudson
P7976,Bloomsbury
P7977,Scholastic
P7978,Simon & Schuster
P7979,Cengage
P7980,Springer
P7981,Thames & Hudson
P7982,SAGE
P7983,Bloomsbury
P7984,Taschen
P7985,Pearson
P7986,Oxford Press
P7987,SAGE
P7988,Hachette
P7989,DK
P7990,Routledge
P7991,Simon & Schuster
P7992,Pearson
P7993,Springer
P7994,Pearson
P7995,Scholastic
P7996,Taschen
P7997,DK
P7998,McGraw-Hill
P7999,Scholastic
P8000,Random House
P8001,DK
P8002,Taschen
P8003,HarperCollins
P8004,Thames & Hudson
P8005,Cengage
P8006,Taschen
P8007,Random House
P8008,Hachette
P8009,Routledge
P8010,Cambridge Press
P8011,Wiley
P8012,SAGE
P8013,Cengage
P8014,Cambridge Press
P8015,Random House
P8016,Bloomsbury
P8017,Macmillan
P8018,SAGE
P8019,Taschen
P8020,HarperCollins
P8021,Routledge
P8022,Macmillan
P8023,DK
P8024,McGraw-Hill
P8025,McGraw-Hill
P8026,Pearson
P8027,Pearson
P8028,Taschen
P8029,Springer
P8030,Hachette
P8031,Scholastic
P8032,Wiley
P8033,DK
P8034,Hachette
P8035,SAGE
P8036,Pearson
P8037,Springer
P8038,Macmillan
P8039,Thames & Hudson
P8040,McGraw-Hill
P8041,Wiley
P8042,Scholastic
P8043,Wiley
P8044,Cambridge Press
P8045,Springer
P8046,Scholastic
P8047,Macmillan
P8048,McGraw-Hill
P8049,Penguin
P8050,Cengage
P8051,Pearson
P8052,DK
P8053,Thames & Hudson
P8054,Hachette
P8055,Pearson
P8056,Cambridge Press
P8057,Cambridge Press
P8058,DK
P8059,Simon & Schuster
P8060,Random House
P8061,Hachette
P8062,Wiley
P8063,Cambridge Press
P8064,Cambridge Press
P8065,HarperCollins
P8066,Springer
P8067,Wiley
P8068,Simon & Schuster
P8069,Oxford Press
P8070,Simon & Schuster
P8071,Cengage
P8072,Routledge
P8073,Cambridge Press
P8074,McGraw-Hill
P8075,Cambridge Press
P8076,Hachette
P8077,Pearson
P8078,Pearson
P8079,Taschen
P8080,Macmillan
P8081,McGraw-Hill
P8082,Springer
P8083,Bloomsbury
P8084,Routledge
P8085,Taschen
P8086,HarperCollins
P8087,Pearson
P8088,Scholastic
P8089,DK
P8090,Penguin
P8091,Random House
P8092,Scholastic
P8093,Scholastic
P8094,Routledge
P8095,Cengage
P8096,Springer
P8097,Random House
P8098,DK
P8099,Thames & Hudson
P8100,Wiley
P8101,Cambridge Press
P8102,Hachette
P8103,Taschen
P8104,Routledge
P8105,Thames & Hudson
P8106,Wiley
P8107,Random House
P8108,Macmillan
P8109,Macmillan
P8110,Bloomsbury
P8111,Simon & Schuster
P8112,Hachette
P8113,Springer
P8114,DK
P8115,HarperCollins
P8116,SAGE
P8117,Random House
P8118,Penguin
P8119,Cengage
P8120,Thames & Hudson
P8121,DK
P8122,Bloomsbury
P8123,Wiley
P8124,Cambridge Press
P8125,Cambridge Press
P8126,Bloomsbury
P8127,Routledge
P8128,Taschen
P8129,SAGE
P8130,Scholastic
P8131,Taschen
P8132,HarperCollins
P8133,Random House
P8134,Bloomsbury
P8135,Random House
P8136,Oxford Press
P8137,Scholastic
P8138,Pearson
P8139,Thames & Hudson
P8140,SAGE
P8141,Cengage
P8142,Oxford Press
P8143,Random House
P8144,Wiley
P8145,Bloomsbury
P8146,Macmillan
P8147,Taschen
P8148,Springer
P8149,Hachette
P8150,Taschen
P8151,Thames & Hudson
P8152,Routledge
P8153,DK
P8154,Pearson
P8155,Taschen
P8156,Pearson
P8157,SAGE
P8158,Pearson
P8159,Cengage
P8160,Taschen
P8161,Springer
P8162,Cambridge Press
P8163,McGraw-Hill
P8164,HarperCollins
P8165,Scholastic
P8166,Macmillan
P8167,SAGE
P8168,Penguin
P8169,Springer
P8170,Springer
P8171,Scholastic
P8172,Thames & Hudson
P8173,Bloomsbury
P8174,Oxford Press
P8175,HarperCollins
P8176,Random House
P8177,Thames & Hudson
P8178,Bloomsbury
P8179,Oxford Press
P8180,Oxford Press
P8181,Springer
P8182,Cengage
P8183,Routledge
P8184,Cengage
P8185,Wiley
P8186,Macmillan
P8187,Macmillan
P8188,SAGE
P8189,Thames & Hudson
P8190,Simon & Schuster
P8191,HarperCollins
P8192,HarperCollins
P8193,Scholastic
P8194,Routledge
P8195,DK
P8196,Cengage
P8197,Wiley
P8198,Thames & Hudson
P8199,Wiley
P8200,Pearson
P8201,McGraw-Hill
P8202,DK
P8203,Penguin
P8204,Pearson
P8205,Simon & Schuster
P8206,Hachette
P8207,SAGE
P8208,Hachette
P8209,Wiley
P8210,HarperCollins
P8211,Bloomsbury
P8212,SAGE
P8213,Scholastic
P8214,Simon & Schuster
P8215,McGraw-Hill
P8216,SAGE
P8217,Penguin
P8218,Cambridge Press
P8219,Cengage
P8220,Oxford Press
P8221,Scholastic
P8222,Oxford Press
P8223,Scholastic
P8224,Springer
P8225,Taschen
P8226,Penguin
P8227,Wiley
P8228,SAGE
P8229,Oxford Press
P8230,Macmillan
P8231,Thames & Hudson
P8232,HarperCollins
P8233,SAGE
P8234,Scholastic
P8235,Hachette
P8236,Wiley
P8237,Cengage
P8238,Simon & Schuster
P8239,HarperCollins
P8240,Penguin
P8241,SAGE
P8242,Bloomsbury
P8243,Scholastic
P8244,SAGE
P8245,Scholastic
P8246,Routledge
P8247,Springer
P8248,Hachette
P8249,Simon & Schuster
P8250,Hachette
P8251,SAGE
P8252,Penguin
P8253,DK
P8254,Pearson
P8255,Random House
P8256,Bloomsbury
P8257,Pearson
P8258,Penguin
P8259,Oxford Press
P8260,DK
P8261,Macmillan
P8262,Springer
P8263,Routledge
P8264,Cambridge Press
P8265,Scholastic
P8266,Penguin
P8267,Oxford Press
P8268,Scholastic
P8269,Scholastic
P8270,Pearson
P8271,Simon & Schuster
P8272,Bloomsbury
P8273,Simon & Schuster
P8274,Bloomsbury
P8275,Wiley
P8276,Scholastic
P8277,Hachette
P8278,McGraw-Hill
P8279,Pearson
P8280,Random House
P8281,Scholastic
P8282,HarperCollins
P8283,Simon & Schuster
P8284,Random House
P8285,Cengage
P8286,HarperCollins
P8287,Thames & Hudson
P8288,Scholastic
P8289,Macmillan
P8290,Random House
P8291,McGraw-Hill
P8292,Scholastic
P8293,Pearson
P8294,Macmillan
P8295,Scholastic
P8296,Cambridge Press
P8297,Bloomsbury
P8298,Scholastic
P8299,Scholastic
P8300,Routledge
P8301,HarperCollins
P8302,Simon & Schuster
P8303,SAGE
P8304,Routledge
P8305,SAGE
P8306,Routledge
P8307,Thames & Hudson
P8308,Hachette
P8309,Taschen
P8310,Cambridge Press
P8311,Routledge
P8312,Penguin
P8313,Taschen
P8314,Routledge
P8315,Hachette
P8316,Taschen
P8317,DK
P8318,Bloomsbury
P8319,Simon & Schuster
P8320,McGraw-Hill
P8321,Routledge
P8322,Penguin
P8323,Springer
P8324,Cengage
P8325,HarperCollins
P8326,Simon & Schuster
P8327,DK
P8328,Scholastic
P8329,Wiley
P8330,Springer
P8331,DK
P8332,DK
P8333,Cambridge Press
P8334,Oxford Press
P8335,SAGE
P8336,DK
P8337,HarperCollins
P8338,SAGE
P8339,Cengage
P8340,Scholastic
P8341,Penguin
P8342,Oxford Press
P8343,Cengage
P8344,Simon & Schuster
P8345,Thames & Hudson
P8346,Hachette
P8347,Macmillan
P8348,Bloomsbury
P8349,Cambridge Press
P8350,Taschen
P8351,DK
P8352,Oxford Press
P8353,Thames & Hudson
P8354,Random House
P8355,Thames & Hudson
P8356,McGraw-Hill
P8357,Taschen
P8358,Hachette
P8359,Hachette
P8360,Pearson
P8361,Macmillan
P8362,Thames & Hudson
P8363,Random House
P8364,Bloomsbury
P8365,Bloomsbury
P8366,Routledge
P8367,Pearson
P8368,Thames & Hudson
P8369,Cambridge Press
P8370,SAGE
P8371,Taschen
P8372,Cengage
P8373,Routledge
P8374,Hachette
P8375,Cambridge Press
P8376,Hachette
P8377,HarperCollins
P8378,Cengage
P8379,DK
P8380,Oxford Press
P8381,Hachette
P8382,Scholastic
P8383,Taschen
P8384,Hachette
P8385,Random House
