Sales_ID,Book_ID,Date_ID,Publisher_ID,Price,Copies_Left,Discount_Offer,Rating
S1880,B01880,D2880,P1880,102.1,360,27% off,3.2
S1881,B01881,D2881,P1881,203.04,486,9% off,4.4
S1882,B01882,D2882,P1882,112.87,161,38% off,4.1
S1883,B01883,D2883,P1883,423.76,153,31% off,1.8
S1884,B01884,D2884,P1884,758.73,10,8% off,3.2
S1885,B01885,D2885,P1885,178.11,25,10% off,4.2
S1886,B01886,D2886,P1886,423.96,359,12% off,3.5
S1887,B01887,D2887,P1887,724.12,467,6% off,1.9
S1888,B01888,D2888,P1888,549.99,416,33% off,3.4
S1889,B01889,D2889,P1889,613.64,221,43% off,4.8
S1890,B01890,D2890,P1890,471.92,371,12% off,3.1
S1891,B01891,D2891,P1891,722.88,373,41% off,4.6
S1892,B01892,D2892,P1892,485.3,213,35% off,1.8
S1893,B01893,D2893,P1893,832.46,246,43% off,1.9
S1894,B01894,D2894,P1894,380.31,348,44% off,1.1
S1895,B01895,D2895,P1895,592.75,81,9% off,1.2
S1896,B01896,D2896,P1896,108.6,319,25% off,5
S1897,B01897,D2897,P1897,842.91,327,21% off,4.7
S1898,B01898,D2898,P1898,474.43,3,31% off,1.3
S1899,B01899,D2899,P1899,926.2,342,15% off,1.2
S1900,B01900,D2900,P1900,277.83,454,22% off,2
S1901,B01901,D2901,P1901,240.45,336,18% off,2.7
S1902,B01902,D2902,P1902,372.01,385,41% off,4.5
S1903,B01903,D2903,P1903,363.29,216,37% off,4.2
S1904,B01904,D2904,P1904,609.07,316,29% off,2.2
S1905,B01905,D2905,P1905,339.36,94,29% off,3.3
S1906,B01906,D2906,P1906,786.99,120,39% off,1.4
S1907,B01907,D2907,P1907,346.6,409,6% off,3
S1908,B01908,D2908,P1908,712.05,492,50% off,4.5
S1909,B01909,D2909,P1909,454.67,71,18% off,4.6
S1910,B01910,D2910,P1910,678.96,282,44% off,2.3
S1911,B01911,D2911,P1911,609.41,396,11% off,3.8
S1912,B01912,D2912,P1912,302.28,313,26% off,5
S1913,B01913,D2913,P1913,910.59,373,13% off,3.9
S1914,B01914,D2914,P1914,176.55,168,41% off,3.2
S1915,B01915,D2915,P1915,924.2,289,46% off,2.7
S1916,B01916,D2916,P1916,618.32,236,5% off,1.2
S1917,B01917,D2917,P1917,910.47,28,41% off,3.3
S1918,B01918,D2918,P1918,809.74,237,47% off,2.3
S1919,B01919,D2919,P1919,418.52,463,44% off,1.6
S1920,B01920,D2920,P1920,954.38,195,12% off,2.2
S1921,B01921,D2921,P1921,979.86,339,42% off,1.1
S1922,B01922,D2922,P1922,459.58,470,45% off,1.2
S1923,B01923,D2923,P1923,595.04,94,22% off,1.3
S1924,B01924,D2924,P1924,250.58,5,11% off,4.5
S1925,B01925,D2925,P1925,542.3,156,33% off,2.8
S1926,B01926,D2926,P1926,597.37,255,13% off,4.5
S1927,B01927,D2927,P1927,295.24,428,32% off,1.7
S1928,B01928,D2928,P1928,461.44,421,38% off,4.5
S1929,B01929,D2929,P1929,299.66,280,33% off,1.9
S1930,B01930,D2930,P1930,560.53,461,7% off,4.3
S1931,B01931,D2931,P1931,338.33,413,22% off,3
S1932,B01932,D2932,P1932,454.47,463,35% off,1.5
S1933,B01933,D2933,P1933,734.1,124,14% off,1.7
S1934,B01934,D2934,P1934,700.4,58,23% off,2.1
S1935,B01935,D2935,P1935,287.64,422,24% off,3.6
S1936,B01936,D2936,P1936,594.01,111,50% off,2.7
S1937,B01937,D2937,P1937,650.69,168,10% off,4.6
S1938,B01938,D2938,P1938,759.26,12,42% off,3.5
S1939,B01939,D2939,P1939,180.39,132,45% off,1.2
S1940,B01940,D2940,P1940,856.28,337,24% off,1
S1941,B01941,D2941,P1941,592.42,417,25% off,1.8
S1942,B01942,D2942,P1942,462.97,8,35% off,4.7
S1943,B01943,D2943,P1943,437.06,412,14% off,2.3
S1944,B01944,D2944,P1944,480.19,106,27% off,3.3
S1945,B01945,D2945,P1945,262.69,294,5% off,1.4
S1946,B01946,D2946,P1946,649.26,354,48% off,1.8
S1947,B01947,D2947,P1947,707.73,407,29% off,4.3
S1948,B01948,D2948,P1948,926.57,484,8% off,2.6
S1949,B01949,D2949,P1949,102.25,414,44% off,4.1
S1950,B01950,D2950,P1950,363.7,278,34% off,1.9
S1951,B01951,D2951,P1951,405.1,244,30% off,1.2
S1952,B01952,D2952,P1952,402.95,180,47% off,2.6
S1953,B01953,D2953,P1953,380.6,193,38% off,3.2
S1954,B01954,D2954,P1954,268.06,17,11% off,2.8
S1955,B01955,D2955,P1955,609.2,241,14% off,1.7
S1956,B01956,D2956,P1956,519.81,372,22% off,1.9
S1957,B01957,D2957,P1957,952.87,111,24% off,3.9
S1958,B01958,D2958,P1958,974.4,139,24% off,4.5
S1959,B01959,D2959,P1959,103.81,205,32% off,2.7
S1960,B01960,D2960,P1960,900.19,134,17% off,3.7
S1961,B01961,D2961,P1961,172.78,206,33% off,1.2
S1962,B01962,D2962,P1962,371.44,295,18% off,1.5
S1963,B01963,D2963,P1963,657.12,248,27% off,4
S1964,B01964,D2964,P1964,226.7,237,20% off,4.8
S1965,B01965,D2965,P1965,382.08,316,6% off,4.7
S1966,B01966,D2966,P1966,505.85,371,48% off,4.8
S1967,B01967,D2967,P1967,958.52,480,50% off,3.9
S1968,B01968,D2968,P1968,695.9,413,33% off,3.7
S1969,B01969,D2969,P1969,939.19,239,43% off,3
S1970,B01970,D2970,P1970,194.99,251,19% off,5
S1971,B01971,D2971,P1971,744.14,354,38% off,4.4
S1972,B01972,D2972,P1972,672.48,141,41% off,2.6
S1973,B01973,D2973,P1973,863.41,446,44% off,2.6
S1974,B01974,D2974,P1974,364.96,414,14% off,4.8
S1975,B01975,D2975,P1975,234.01,256,49% off,2.7
S1976,B01976,D2976,P1976,952.34,437,11% off,1.1
S1977,B01977,D2977,P1977,949.03,383,22% off,4.5
S1978,B01978,D2978,P1978,678.53,420,40% off,4.7
S1979,B01979,D2979,P1979,502.95,356,33% off,1.3
S1980,B01980,D2980,P1980,952.37,453,16% off,3.5
S1981,B01981,D2981,P1981,644.23,48,24% off,2.7
S1982,B01982,D2982,P1982,879.24,109,10% off,2.7
S1983,B01983,D2983,P1983,856.1,122,33% off,1.3
S1984,B01984,D2984,P1984,106.96,336,35% off,1.3
S1985,B01985,D2985,P1985,529.81,48,31% off,4.3
S1986,B01986,D2986,P1986,854.05,67,20% off,1.2
S1987,B01987,D2987,P1987,298,240,28% off,4.5
S1988,B01988,D2988,P1988,400.78,393,17% off,2.1
S1989,B01989,D2989,P1989,107.57,109,40% off,3.4
S1990,B01990,D2990,P1990,268.08,105,27% off,4.6
S1991,B01991,D2991,P1991,934.19,219,49% off,1.8
S1992,B01992,D2992,P1992,117.01,270,34% off,4.8
S1993,B01993,D2993,P1993,693.19,246,31% off,4.5
S1994,B01994,D2994,P1994,257.83,374,44% off,3.6
S1995,B01995,D2995,P1995,110.93,370,8% off,4.6
S1996,B01996,D2996,P1996,241.76,472,21% off,3.4
S1997,B01997,D2997,P1997,503.11,272,5% off,2.3
S1998,B01998,D2998,P1998,568.54,109,40% off,2.7
S1999,B01999,D2999,P1999,637.7,55,15% off,3.1
S2000,B02000,D3000,P2000,547.45,473,41% off,2.8
S2001,B02001,D3001,P2001,993.45,27,9% off,2.6
S2002,B02002,D3002,P2002,394.31,106,13% off,2.4
S2003,B02003,D3003,P2003,814.75,379,12% off,4
S2004,B02004,D3004,P2004,759.02,215,10% off,3.5
S2005,B02005,D3005,P2005,784.97,74,13% off,4.3
S2006,B02006,D3006,P2006,620.1,276,25% off,2.4
S2007,B02007,D3007,P2007,955.31,172,38% off,3.6
S2008,B02008,D3008,P2008,290.09,223,32% off,2.9
S2009,B02009,D3009,P2009,824.95,117,14% off,2
S2010,B02010,D3010,P2010,215.61,345,50% off,1.7
S2011,B02011,D3011,P2011,800.21,127,38% off,4.2
S2012,B02012,D3012,P2012,303.69,81,27% off,1.8
S2013,B02013,D3013,P2013,965.12,77,17% off,3.3
S2014,B02014,D3014,P2014,631.52,464,29% off,2.6
S2015,B02015,D3015,P2015,125.33,170,31% off,3.8
S2016,B02016,D3016,P2016,672.34,294,49% off,3
S2017,B02017,D3017,P2017,816.7,165,39% off,2.4
S2018,B02018,D3018,P2018,545.86,143,26% off,3.9
S2019,B02019,D3019,P2019,681.11,362,33% off,4.8
S2020,B02020,D3020,P2020,562.83,368,28% off,2.1
S2021,B02021,D3021,P2021,415.62,492,38% off,1.8
S2022,B02022,D3022,P2022,502.64,392,13% off,4.8
S2023,B02023,D3023,P2023,505.81,147,47% off,1.3
S2024,B02024,D3024,P2024,473.71,169,19% off,4.2
S2025,B02025,D3025,P2025,106.04,120,46% off,1.1
S2026,B02026,D3026,P2026,848.37,185,31% off,4.6
S2027,B02027,D3027,P2027,867.13,414,14% off,4
S2028,B02028,D3028,P2028,349.42,144,50% off,4.4
S2029,B02029,D3029,P2029,194.08,459,16% off,4.3
S2030,B02030,D3030,P2030,731.16,112,49% off,3.4
S2031,B02031,D3031,P2031,443.93,95,7% off,2.2
S2032,B02032,D3032,P2032,385.91,373,19% off,3.2
S2033,B02033,D3033,P2033,857.05,356,19% off,2.8
S2034,B02034,D3034,P2034,374.95,301,49% off,1
S2035,B02035,D3035,P2035,382.78,301,34% off,3.7
S2036,B02036,D3036,P2036,166.34,349,34% off,3.1
S2037,B02037,D3037,P2037,627.02,99,43% off,1.6
S2038,B02038,D3038,P2038,879.41,41,44% off,3.1
S2039,B02039,D3039,P2039,988.29,382,7% off,2
S2040,B02040,D3040,P2040,565.16,300,38% off,1.2
S2041,B02041,D3041,P2041,447.66,397,23% off,3.5
S2042,B02042,D3042,P2042,464.4,197,36% off,3.8
S2043,B02043,D3043,P2043,272.66,167,13% off,3.9
S2044,B02044,D3044,P2044,295.59,321,5% off,3.5
S2045,B02045,D3045,P2045,300.54,158,9% off,1.6
S2046,B02046,D3046,P2046,759.12,227,21% off,2.8
S2047,B02047,D3047,P2047,771.24,376,21% off,3.2
S2048,B02048,D3048,P2048,832.56,334,17% off,3.9
S2049,B02049,D3049,P2049,601.4,84,18% off,4.8
S2050,B02050,D3050,P2050,199.41,416,9% off,1.6
S2051,B02051,D3051,P2051,533.75,209,9% off,2.7
S2052,B02052,D3052,P2052,183.49,330,24% off,2.7
S2053,B02053,D3053,P2053,972.46,78,33% off,4.6
S2054,B02054,D3054,P2054,546.74,357,45% off,4.7
S2055,B02055,D3055,P2055,628.17,331,10% off,3.2
S2056,B02056,D3056,P2056,914.9,145,7% off,4.9
S2057,B02057,D3057,P2057,117.18,246,18% off,3.2
S2058,B02058,D3058,P2058,504.62,21,36% off,4.9
S2059,B02059,D3059,P2059,918.59,271,11% off,3.6
S2060,B02060,D3060,P2060,433.45,23,37% off,4.7
S2061,B02061,D3061,P2061,512.09,413,46% off,4.9
S2062,B02062,D3062,P2062,652.27,28,5% off,1.4
S2063,B02063,D3063,P2063,958.71,130,44% off,1.5
S2064,B02064,D3064,P2064,385.35,350,7% off,2.5
S2065,B02065,D3065,P2065,558.56,227,10% off,4.3
S2066,B02066,D3066,P2066,289.18,83,19% off,4
S2067,B02067,D3067,P2067,693.3,180,14% off,1.9
S2068,B02068,D3068,P2068,910.09,347,28% off,3.8
S2069,B02069,D3069,P2069,620.44,8,5% off,4.9
S2070,B02070,D3070,P2070,977.57,424,9% off,2.1
S2071,B02071,D3071,P2071,155.77,229,20% off,2.5
S2072,B02072,D3072,P2072,185.38,290,30% off,3.2
S2073,B02073,D3073,P2073,715.69,229,40% off,3.5
S2074,B02074,D3074,P2074,765.1,78,34% off,4.7
S2075,B02075,D3075,P2075,408.36,249,50% off,2.4
S2076,B02076,D3076,P2076,472.17,472,6% off,4.3
S2077,B02077,D3077,P2077,110.52,145,19% off,3.2
S2078,B02078,D3078,P2078,142.06,331,50% off,1.2
S2079,B02079,D3079,P2079,517.6,239,8% off,1.2
S2080,B02080,D3080,P2080,537.43,9,20% off,2.3
S2081,B02081,D3081,P2081,971.51,192,27% off,3.2
S2082,B02082,D3082,P2082,141.96,259,39% off,5
S2083,B02083,D3083,P2083,479.97,46,22% off,3.8
S2084,B02084,D3084,P2084,266.01,75,10% off,2
S2085,B02085,D3085,P2085,766.84,300,37% off,4.7
S2086,B02086,D3086,P2086,556.99,327,40% off,3.9
S2087,B02087,D3087,P2087,174.41,482,9% off,3.5
S2088,B02088,D3088,P2088,841.43,338,44% off,4.2
S2089,B02089,D3089,P2089,755.51,321,13% off,3.8
S2090,B02090,D3090,P2090,507.69,167,49% off,3.2
S2091,B02091,D3091,P2091,966.95,158,42% off,1.5
S2092,B02092,D3092,P2092,322.71,39,24% off,2.2
S2093,B02093,D3093,P2093,974.12,328,35% off,1
S2094,B02094,D3094,P2094,319.7,290,37% off,4.8
S2095,B02095,D3095,P2095,767.15,212,13% off,2.9
S2096,B02096,D3096,P2096,692.99,83,16% off,4.4
S2097,B02097,D3097,P2097,498.36,298,47% off,1.4
S2098,B02098,D3098,P2098,933.96,166,43% off,4.6
S2099,B02099,D3099,P2099,804.94,324,34% off,1.8
S2100,B02100,D3100,P2100,986.46,14,34% off,1.6
S2101,B02101,D3101,P2101,562.4,327,16% off,2.7
S2102,B02102,D3102,P2102,316.25,302,35% off,3.7
S2103,B02103,D3103,P2103,553.38,155,32% off,1.3
S2104,B02104,D3104,P2104,418.27,478,10% off,3.1
S2105,B02105,D3105,P2105,249.83,429,40% off,1.4
S2106,B02106,D3106,P2106,654.67,67,24% off,2.8
S2107,B02107,D3107,P2107,171.14,264,32% off,5
S2108,B02108,D3108,P2108,754.7,113,37% off,4.7
S2109,B02109,D3109,P2109,259.84,357,30% off,2.5
S2110,B02110,D3110,P2110,966.39,491,42% off,5
S2111,B02111,D3111,P2111,986.24,80,23% off,2.2
S2112,B02112,D3112,P2112,570.53,400,41% off,1.1
S2113,B02113,D3113,P2113,331.1,57,29% off,4.9
S2114,B02114,D3114,P2114,833.41,274,46% off,3.3
S2115,B02115,D3115,P2115,426.14,345,36% off,4
S2116,B02116,D3116,P2116,220.98,210,12% off,5
S2117,B02117,D3117,P2117,916.27,211,9% off,4.3
S2118,B02118,D3118,P2118,563.79,17,26% off,1.9
S2119,B02119,D3119,P2119,669.46,159,25% off,3.7
S2120,B02120,D3120,P2120,448.03,336,16% off,2.4
S2121,B02121,D3121,P2121,641.13,154,17% off,2.1
S2122,B02122,D3122,P2122,546.78,222,36% off,1.8
S2123,B02123,D3123,P2123,947.23,196,18% off,4
S2124,B02124,D3124,P2124,668.83,282,45% off,2.4
S2125,B02125,D3125,P2125,198.12,164,13% off,1.1
S2126,B02126,D3126,P2126,271.54,280,8% off,2.1
S2127,B02127,D3127,P2127,292.74,156,18% off,3.1
S2128,B02128,D3128,P2128,723.03,11,39% off,4.1
S2129,B02129,D3129,P2129,692.15,271,14% off,1.2
S2130,B02130,D3130,P2130,642.29,482,24% off,2.1
S2131,B02131,D3131,P2131,521.46,232,40% off,4.3
S2132,B02132,D3132,P2132,986.11,388,13% off,3.8
S2133,B02133,D3133,P2133,628.67,379,31% off,3.2
S2134,B02134,D3134,P2134,120.53,484,31% off,1.6
S2135,B02135,D3135,P2135,157.11,117,33% off,3.2
S2136,B02136,D3136,P2136,444.96,169,12% off,1.1
S2137,B02137,D3137,P2137,640.93,482,18% off,1.2
S2138,B02138,D3138,P2138,278.5,169,20% off,2
S2139,B02139,D3139,P2139,554.13,19,8% off,2.3
S2140,B02140,D3140,P2140,803.17,52,47% off,2.3
S2141,B02141,D3141,P2141,250.18,480,15% off,1.6
S2142,B02142,D3142,P2142,928.3,296,26% off,4.4
S2143,B02143,D3143,P2143,247.22,6,31% off,1
S2144,B02144,D3144,P2144,873.15,480,21% off,1.7
S2145,B02145,D3145,P2145,178.27,259,12% off,1.3
S2146,B02146,D3146,P2146,753.12,393,47% off,1.5
S2147,B02147,D3147,P2147,218.89,373,18% off,1.1
S2148,B02148,D3148,P2148,714.68,354,8% off,2.3
S2149,B02149,D3149,P2149,718.18,301,35% off,2.2
S2150,B02150,D3150,P2150,831.41,474,16% off,2.4
S2151,B02151,D3151,P2151,311.13,149,23% off,4.8
S2152,B02152,D3152,P2152,922.61,86,20% off,1.4
S2153,B02153,D3153,P2153,108.63,375,22% off,3.8
S2154,B02154,D3154,P2154,495.01,149,15% off,3.7
S2155,B02155,D3155,P2155,309.43,306,5% off,1.2
S2156,B02156,D3156,P2156,932.92,370,33% off,3.5
S2157,B02157,D3157,P2157,409.73,387,42% off,3.4
S2158,B02158,D3158,P2158,390.89,272,48% off,2.3
S2159,B02159,D3159,P2159,522.88,162,41% off,2.1
S2160,B02160,D3160,P2160,167.45,289,50% off,2.3
S2161,B02161,D3161,P2161,550.34,234,14% off,3.4
S2162,B02162,D3162,P2162,640.65,413,39% off,3.7
S2163,B02163,D3163,P2163,341.29,219,7% off,1.7
S2164,B02164,D3164,P2164,410.62,424,9% off,4.5
S2165,B02165,D3165,P2165,778.88,39,16% off,3.9
S2166,B02166,D3166,P2166,617.49,238,43% off,3.3
S2167,B02167,D3167,P2167,355.87,237,5% off,2.8
S2168,B02168,D3168,P2168,327.94,413,7% off,3.8
S2169,B02169,D3169,P2169,367.04,231,5% off,3.6
S2170,B02170,D3170,P2170,607.73,54,15% off,4.3
S2171,B02171,D3171,P2171,502.87,230,30% off,4.3
S2172,B02172,D3172,P2172,428.54,299,32% off,3.6
S2173,B02173,D3173,P2173,887.34,416,14% off,1.9
S2174,B02174,D3174,P2174,469.46,93,20% off,1.1
S2175,B02175,D3175,P2175,517.74,103,35% off,1.2
S2176,B02176,D3176,P2176,356.43,469,32% off,2.2
S2177,B02177,D3177,P2177,743.13,489,34% off,1.2
S2178,B02178,D3178,P2178,306.81,236,24% off,2.5
S2179,B02179,D3179,P2179,278.69,247,13% off,1.6
S2180,B02180,D3180,P2180,499.8,16,15% off,1.6
S2181,B02181,D3181,P2181,841.43,22,39% off,4.7
S2182,B02182,D3182,P2182,243.99,234,48% off,1.4
S2183,B02183,D3183,P2183,960.5,144,15% off,2.3
S2184,B02184,D3184,P2184,438.55,38,25% off,3.1
S2185,B02185,D3185,P2185,828.37,422,29% off,2.6
S2186,B02186,D3186,P2186,103.25,438,16% off,2.7
S2187,B02187,D3187,P2187,367.96,253,39% off,1.6
S2188,B02188,D3188,P2188,970.46,235,49% off,4.7
S2189,B02189,D3189,P2189,695.63,101,8% off,4
S2190,B02190,D3190,P2190,451.76,209,42% off,4.9
S2191,B02191,D3191,P2191,441.36,114,18% off,1.9
S2192,B02192,D3192,P2192,982.34,223,7% off,1.6
S2193,B02193,D3193,P2193,825.88,150,50% off,4.4
S2194,B02194,D3194,P2194,527.04,45,38% off,2.2
S2195,B02195,D3195,P2195,187.69,180,48% off,2.1
S2196,B02196,D3196,P2196,824.6,332,40% off,3.4
S2197,B02197,D3197,P2197,540.38,201,31% off,2.9
S2198,B02198,D3198,P2198,842.03,80,16% off,4.7
S2199,B02199,D3199,P2199,339.29,210,10% off,4.9
S2200,B02200,D3200,P2200,949.33,382,45% off,1.6
S2201,B02201,D3201,P2201,110.97,4,10% off,2.4
S2202,B02202,D3202,P2202,157.87,83,43% off,4.5
S2203,B02203,D3203,P2203,271.05,445,34% off,4.3
S2204,B02204,D3204,P2204,761.92,266,8% off,2.3
S2205,B02205,D3205,P2205,507.51,408,47% off,1.8
S2206,B02206,D3206,P2206,297.48,375,8% off,2.5
S2207,B02207,D3207,P2207,786.59,315,9% off,3.1
S2208,B02208,D3208,P2208,276.4,108,18% off,4.9
S2209,B02209,D3209,P2209,599.49,341,43% off,3.4
S2210,B02210,D3210,P2210,456.46,391,37% off,4.7
S2211,B02211,D3211,P2211,987.79,157,36% off,1.1
S2212,B02212,D3212,P2212,975.08,50,36% off,1.5
S2213,B02213,D3213,P2213,300.17,442,26% off,1.8
S2214,B02214,D3214,P2214,308.83,222,46% off,4.1
S2215,B02215,D3215,P2215,212.63,180,16% off,1.8
S2216,B02216,D3216,P2216,708.58,5,15% off,2.5
S2217,B02217,D3217,P2217,329.06,90,19% off,2.2
S2218,B02218,D3218,P2218,588.13,423,22% off,4
S2219,B02219,D3219,P2219,623.69,335,47% off,1.7
S2220,B02220,D3220,P2220,554.51,148,21% off,5
S2221,B02221,D3221,P2221,965.25,301,18% off,2.2
S2222,B02222,D3222,P2222,766.53,21,7% off,3.3
S2223,B02223,D3223,P2223,570.12,115,12% off,3.8
S2224,B02224,D3224,P2224,299.6,473,34% off,1.4
S2225,B02225,D3225,P2225,510.57,457,26% off,2.7
S2226,B02226,D3226,P2226,968.42,224,13% off,3.3
S2227,B02227,D3227,P2227,133.24,21,27% off,1.1
S2228,B02228,D3228,P2228,538.63,378,5% off,2.5
S2229,B02229,D3229,P2229,486.85,73,13% off,3.5
S2230,B02230,D3230,P2230,403.31,276,8% off,4.9
S2231,B02231,D3231,P2231,909.4,404,49% off,3.3
S2232,B02232,D3232,P2232,661.99,193,43% off,4
S2233,B02233,D3233,P2233,343.47,322,31% off,3.1
S2234,B02234,D3234,P2234,163.69,152,13% off,4.6
S2235,B02235,D3235,P2235,295.21,484,14% off,4.3
S2236,B02236,D3236,P2236,846.94,439,12% off,4.9
S2237,B02237,D3237,P2237,911.32,193,33% off,4.4
S2238,B02238,D3238,P2238,119.78,145,33% off,4.8
S2239,B02239,D3239,P2239,804.08,294,24% off,4.1
S2240,B02240,D3240,P2240,343.79,404,7% off,1.4
S2241,B02241,D3241,P2241,354.23,84,36% off,3.9
S2242,B02242,D3242,P2242,399.73,103,12% off,2.5
S2243,B02243,D3243,P2243,792.86,409,47% off,4.2
S2244,B02244,D3244,P2244,478.2,236,24% off,4.9
S2245,B02245,D3245,P2245,327.47,454,18% off,2.3
S2246,B02246,D3246,P2246,951.39,208,43% off,2.4
S2247,B02247,D3247,P2247,121.49,438,24% off,4.5
S2248,B02248,D3248,P2248,353.44,290,36% off,2
S2249,B02249,D3249,P2249,133.07,67,11% off,4.9
S2250,B02250,D3250,P2250,536.88,263,8% off,1.4
S2251,B02251,D3251,P2251,629.43,168,22% off,3.4
S2252,B02252,D3252,P2252,503.34,89,6% off,3.3
S2253,B02253,D3253,P2253,926.44,434,18% off,2.5
S2254,B02254,D3254,P2254,298.28,458,19% off,4.4
S2255,B02255,D3255,P2255,821.62,188,38% off,4.6
S2256,B02256,D3256,P2256,518.94,22,20% off,2.6
S2257,B02257,D3257,P2257,970.21,372,11% off,2.7
S2258,B02258,D3258,P2258,393.25,349,22% off,4.6
S2259,B02259,D3259,P2259,631.87,357,46% off,3.6
S2260,B02260,D3260,P2260,349.61,245,39% off,4
S2261,B02261,D3261,P2261,961.42,176,48% off,2.3
S2262,B02262,D3262,P2262,788.68,214,23% off,4
S2263,B02263,D3263,P2263,500.07,12,21% off,2.4
S2264,B02264,D3264,P2264,295.16,0,37% off,4.1
S2265,B02265,D3265,P2265,144.87,398,35% off,2.1
S2266,B02266,D3266,P2266,378.47,346,5% off,4.8
S2267,B02267,D3267,P2267,766.25,344,38% off,3.3
S2268,B02268,D3268,P2268,677.9,145,23% off,1.6
S2269,B02269,D3269,P2269,957.6,475,17% off,2.4
S2270,B02270,D3270,P2270,352.58,411,23% off,2.5
S2271,B02271,D3271,P2271,396.93,77,7% off,2.4
S2272,B02272,D3272,P2272,416.91,234,9% off,2.5
S2273,B02273,D3273,P2273,214.69,365,13% off,1.2
S2274,B02274,D3274,P2274,208.88,155,10% off,1.7
S2275,B02275,D3275,P2275,105.49,103,17% off,3.5
S2276,B02276,D3276,P2276,355.3,47,48% off,1.5
S2277,B02277,D3277,P2277,515.77,453,34% off,3.6
S2278,B02278,D3278,P2278,563.53,423,49% off,1.4
S2279,B02279,D3279,P2279,942.43,353,35% off,4.2
S2280,B02280,D3280,P2280,263.13,305,9% off,1.4
S2281,B02281,D3281,P2281,670.91,272,43% off,2
S2282,B02282,D3282,P2282,506,86,34% off,2.7
S2283,B02283,D3283,P2283,227.11,401,24% off,3
S2284,B02284,D3284,P2284,236.02,472,9% off,3.4
S2285,B02285,D3285,P2285,893.92,138,45% off,2.6
S2286,B02286,D3286,P2286,762.04,187,20% off,2.9
S2287,B02287,D3287,P2287,163.73,153,34% off,3.3
S2288,B02288,D3288,P2288,538.43,99,36% off,4.6
S2289,B02289,D3289,P2289,326.78,171,18% off,3.4
S2290,B02290,D3290,P2290,262.51,163,28% off,4
S2291,B02291,D3291,P2291,555.4,3,45% off,1.2
S2292,B02292,D3292,P2292,629.55,41,39% off,1.1
S2293,B02293,D3293,P2293,583.95,119,20% off,2.8
S2294,B02294,D3294,P2294,172.66,427,29% off,3.9
S2295,B02295,D3295,P2295,999.05,306,45% off,2.3
S2296,B02296,D3296,P2296,466.96,419,29% off,2.3
S2297,B02297,D3297,P2297,573.13,389,17% off,4.4
S2298,B02298,D3298,P2298,215.93,201,38% off,2.8
S2299,B02299,D3299,P2299,246.35,116,48% off,1.2
S2300,B02300,D3300,P2300,864.09,189,33% off,4.7
S2301,B02301,D3301,P2301,727.45,305,26% off,3.7
S2302,B02302,D3302,P2302,975.71,67,19% off,2
S2303,B02303,D3303,P2303,445.96,319,49% off,2.7
S2304,B02304,D3304,P2304,503.93,102,37% off,2.9
S2305,B02305,D3305,P2305,127.9,295,26% off,2.2
S2306,B02306,D3306,P2306,922.65,182,42% off,2.9
S2307,B02307,D3307,P2307,677.51,254,12% off,4.4
S2308,B02308,D3308,P2308,618.43,352,23% off,4.6
S2309,B02309,D3309,P2309,156.59,140,49% off,3.3
S2310,B02310,D3310,P2310,280.68,40,47% off,3.3
S2311,B02311,D3311,P2311,737.42,335,44% off,4.7
S2312,B02312,D3312,P2312,610.74,48,19% off,3.4
S2313,B02313,D3313,P2313,503.71,214,45% off,1.8
S2314,B02314,D3314,P2314,240.87,65,45% off,4.8
S2315,B02315,D3315,P2315,335.45,238,47% off,4.2
S2316,B02316,D3316,P2316,479.36,297,23% off,2.8
S2317,B02317,D3317,P2317,347.15,420,29% off,2
S2318,B02318,D3318,P2318,828.73,149,11% off,4.7
S2319,B02319,D3319,P2319,232.01,127,43% off,1.8
S2320,B02320,D3320,P2320,785.34,112,47% off,4.4
S2321,B02321,D3321,P2321,897.51,294,19% off,1.6
S2322,B02322,D3322,P2322,940.49,299,14% off,1.5
S2323,B02323,D3323,P2323,365.71,393,8% off,4
S2324,B02324,D3324,P2324,434.4,124,22% off,3.8
S2325,B02325,D3325,P2325,538.78,112,33% off,3.9
S2326,B02326,D3326,P2326,412.45,241,21% off,5
S2327,B02327,D3327,P2327,281.41,118,39% off,4.1
S2328,B02328,D3328,P2328,704.57,70,8% off,2.7
S2329,B02329,D3329,P2329,870.72,83,14% off,3.9
S2330,B02330,D3330,P2330,729.44,33,24% off,3.2
S2331,B02331,D3331,P2331,150.45,342,16% off,2.3
S2332,B02332,D3332,P2332,185.76,59,24% off,2.1
S2333,B02333,D3333,P2333,486.74,436,43% off,3
S2334,B02334,D3334,P2334,102.81,134,34% off,3.6
S2335,B02335,D3335,P2335,796.43,158,47% off,4.1
S2336,B02336,D3336,P2336,925.35,335,33% off,4.9
S2337,B02337,D3337,P2337,503.47,299,21% off,4.3
S2338,B02338,D3338,P2338,642.83,195,25% off,3
S2339,B02339,D3339,P2339,733.82,276,40% off,1.3
S2340,B02340,D3340,P2340,839.73,187,45% off,1
S2341,B02341,D3341,P2341,155.31,340,29% off,3.7
S2342,B02342,D3342,P2342,545.29,463,21% off,2.1
