Date_ID,Sales_Date,Day,Month,Quarter,Year,Weekday
D4472,22-01-2025,22,1,Q1,2025,Wednesday
D4473,22-09-2024,22,9,Q3,2024,Sunday
D4474,01-09-2025,1,9,Q3,2025,Monday
D4475,18-04-2025,18,4,Q2,2025,Friday
D4476,24-09-2025,24,9,Q3,2025,Wednesday
D4477,26-08-2025,26,8,Q3,2025,Tuesday
D4478,22-03-2024,22,3,Q1,2024,Friday
D4479,22-09-2024,22,9,Q3,2024,Sunday
D4480,17-04-2024,17,4,Q2,2024,Wednesday
D4481,25-07-2025,25,7,Q3,2025,Friday
D4482,04-11-2023,4,11,Q4,2023,Saturday
D4483,20-11-2024,20,11,Q4,2024,Wednesday
D4484,16-11-2024,16,11,Q4,2024,Saturday
D4485,22-08-2025,22,8,Q3,2025,Friday
D4486,09-07-2024,9,7,Q3,2024,Tuesday
D4487,30-11-2023,30,11,Q4,2023,Thursday
D4488,09-06-2024,9,6,Q2,2024,Sunday
D4489,27-05-2025,27,5,Q2,2025,Tuesday
D4490,19-08-2025,19,8,Q3,2025,Tuesday
D4491,27-06-2024,27,6,Q2,2024,Thursday
D4492,31-01-2025,31,1,Q1,2025,Friday
D4493,21-04-2025,21,4,Q2,2025,Monday
D4494,15-12-2024,15,12,Q4,2024,Sunday
D4495,29-12-2024,29,12,Q4,2024,Sunday
D4496,20-05-2025,20,5,Q2,2025,Tuesday
D4497,18-03-2024,18,3,Q1,2024,Monday
D4498,31-07-2024,31,7,Q3,2024,Wednesday
D4499,20-07-2025,20,7,Q3,2025,Sunday
D4500,25-09-2024,25,9,Q3,2024,Wednesday
D4501,09-02-2024,9,2,Q1,2024,Friday
D4502,29-06-2025,29,6,Q2,2025,Sunday
D4503,27-01-2025,27,1,Q1,2025,Monday
D4504,19-08-2025,19,8,Q3,2025,Tuesday
D4505,05-09-2025,5,9,Q3,2025,Friday
D4506,18-12-2024,18,12,Q4,2024,Wednesday
D4507,02-04-2025,2,4,Q2,2025,Wednesday
D4508,06-08-2024,6,8,Q3,2024,Tuesday
D4509,10-11-2023,10,11,Q4,2023,Friday
D4510,23-02-2025,23,2,Q1,2025,Sunday
D4511,30-03-2025,30,3,Q1,2025,Sunday
D4512,10-01-2025,10,1,Q1,2025,Friday
D4513,09-07-2024,9,7,Q3,2024,Tuesday
D4514,06-06-2024,6,6,Q2,2024,Thursday
D4515,03-09-2024,3,9,Q3,2024,Tuesday
D4516,07-09-2025,7,9,Q3,2025,Sunday
D4517,27-12-2023,27,12,Q4,2023,Wednesday
D4518,02-01-2024,2,1,Q1,2024,Tuesday
D4519,30-04-2024,30,4,Q2,2024,Tuesday
D4520,12-09-2024,12,9,Q3,2024,Thursday
D4521,02-09-2024,2,9,Q3,2024,Monday
D4522,05-08-2025,5,8,Q3,2025,Tuesday
D4523,08-04-2024,8,4,Q2,2024,Monday
D4524,17-10-2024,17,10,Q4,2024,Thursday
D4525,31-08-2024,31,8,Q3,2024,Saturday
D4526,07-03-2025,7,3,Q1,2025,Friday
D4527,16-10-2025,16,10,Q4,2025,Thursday
D4528,09-03-2025,9,3,Q1,2025,Sunday
D4529,24-02-2025,24,2,Q1,2025,Monday
D4530,21-11-2024,21,11,Q4,2024,Thursday
D4531,03-05-2024,3,5,Q2,2024,Friday
D4532,31-03-2024,31,3,Q1,2024,Sunday
D4533,03-05-2024,3,5,Q2,2024,Friday
D4534,24-08-2024,24,8,Q3,2024,Saturday
D4535,12-02-2025,12,2,Q1,2025,Wednesday
D4536,12-06-2024,12,6,Q2,2024,Wednesday
D4537,28-05-2025,28,5,Q2,2025,Wednesday
D4538,01-10-2025,1,10,Q4,2025,Wednesday
D4539,01-08-2025,1,8,Q3,2025,Friday
D4540,01-01-2024,1,1,Q1,2024,Monday
D4541,07-04-2025,7,4,Q2,2025,Monday
D4542,03-06-2024,3,6,Q2,2024,Monday
D4543,25-04-2024,25,4,Q2,2024,Thursday
D4544,03-12-2024,3,12,Q4,2024,Tuesday
D4545,23-03-2025,23,3,Q1,2025,Sunday
D4546,19-07-2025,19,7,Q3,2025,Saturday
D4547,17-08-2024,17,8,Q3,2024,Saturday
D4548,01-03-2025,1,3,Q1,2025,Saturday
D4549,06-03-2025,6,3,Q1,2025,Thursday
D4550,23-08-2024,23,8,Q3,2024,Friday
D4551,27-11-2023,27,11,Q4,2023,Monday
D4552,30-09-2024,30,9,Q3,2024,Monday
D4553,17-11-2023,17,11,Q4,2023,Friday
D4554,11-09-2025,11,9,Q3,2025,Thursday
D4555,09-04-2025,9,4,Q2,2025,Wednesday
D4556,16-09-2025,16,9,Q3,2025,Tuesday
D4557,17-04-2024,17,4,Q2,2024,Wednesday
D4558,05-11-2024,5,11,Q4,2024,Tuesday
D4559,19-12-2024,19,12,Q4,2024,Thursday
D4560,05-01-2024,5,1,Q1,2024,Friday
D4561,17-07-2024,17,7,Q3,2024,Wednesday
D4562,30-10-2024,30,10,Q4,2024,Wednesday
D4563,27-12-2024,27,12,Q4,2024,Friday
D4564,16-08-2025,16,8,Q3,2025,Saturday
D4565,12-08-2025,12,8,Q3,2025,Tuesday
D4566,21-05-2024,21,5,Q2,2024,Tuesday
D4567,07-04-2025,7,4,Q2,2025,Monday
D4568,12-11-2024,12,11,Q4,2024,Tuesday
D4569,12-02-2025,12,2,Q1,2025,Wednesday
D4570,31-03-2025,31,3,Q1,2025,Monday
D4571,25-10-2024,25,10,Q4,2024,Friday
D4572,17-07-2024,17,7,Q3,2024,Wednesday
D4573,20-10-2024,20,10,Q4,2024,Sunday
D4574,17-09-2024,17,9,Q3,2024,Tuesday
D4575,22-11-2023,22,11,Q4,2023,Wednesday
D4576,07-06-2025,7,6,Q2,2025,Saturday
D4577,23-11-2024,23,11,Q4,2024,Saturday
D4578,10-08-2025,10,8,Q3,2025,Sunday
D4579,06-11-2024,6,11,Q4,2024,Wednesday
D4580,18-07-2024,18,7,Q3,2024,Thursday
D4581,01-09-2024,1,9,Q3,2024,Sunday
D4582,03-04-2024,3,4,Q2,2024,Wednesday
D4583,07-11-2023,7,11,Q4,2023,Tuesday
D4584,27-05-2025,27,5,Q2,2025,Tuesday
D4585,19-07-2024,19,7,Q3,2024,Friday
D4586,23-09-2025,23,9,Q3,2025,Tuesday
D4587,11-04-2025,11,4,Q2,2025,Friday
D4588,18-03-2024,18,3,Q1,2024,Monday
D4589,16-10-2024,16,10,Q4,2024,Wednesday
D4590,27-02-2025,27,2,Q1,2025,Thursday
D4591,13-10-2025,13,10,Q4,2025,Monday
D4592,17-11-2024,17,11,Q4,2024,Sunday
D4593,24-07-2024,24,7,Q3,2024,Wednesday
D4594,24-02-2025,24,2,Q1,2025,Monday
D4595,03-08-2024,3,8,Q3,2024,Saturday
D4596,02-11-2023,2,11,Q4,2023,Thursday
D4597,27-01-2024,27,1,Q1,2024,Saturday
D4598,04-11-2024,4,11,Q4,2024,Monday
D4599,19-11-2024,19,11,Q4,2024,Tuesday
D4600,19-12-2024,19,12,Q4,2024,Thursday
D4601,15-05-2024,15,5,Q2,2024,Wednesday
D4602,24-09-2025,24,9,Q3,2025,Wednesday
D4603,04-12-2024,4,12,Q4,2024,Wednesday
D4604,29-06-2024,29,6,Q2,2024,Saturday
D4605,31-10-2023,31,10,Q4,2023,Tuesday
D4606,28-03-2025,28,3,Q1,2025,Friday
D4607,27-07-2025,27,7,Q3,2025,Sunday
D4608,06-04-2025,6,4,Q2,2025,Sunday
D4609,24-09-2025,24,9,Q3,2025,Wednesday
D4610,25-09-2025,25,9,Q3,2025,Thursday
D4611,04-03-2025,4,3,Q1,2025,Tuesday
D4612,19-07-2024,19,7,Q3,2024,Friday
D4613,14-08-2025,14,8,Q3,2025,Thursday
D4614,03-03-2024,3,3,Q1,2024,Sunday
D4615,13-09-2024,13,9,Q3,2024,Friday
D4616,20-08-2024,20,8,Q3,2024,Tuesday
D4617,14-11-2023,14,11,Q4,2023,Tuesday
D4618,04-11-2024,4,11,Q4,2024,Monday
D4619,01-02-2024,1,2,Q1,2024,Thursday
D4620,03-03-2024,3,3,Q1,2024,Sunday
D4621,03-07-2024,3,7,Q3,2024,Wednesday
D4622,09-11-2023,9,11,Q4,2023,Thursday
D4623,15-01-2024,15,1,Q1,2024,Monday
D4624,15-08-2025,15,8,Q3,2025,Friday
D4625,31-05-2025,31,5,Q2,2025,Saturday
D4626,09-09-2025,9,9,Q3,2025,Tuesday
D4627,30-01-2025,30,1,Q1,2025,Thursday
D4628,18-02-2024,18,2,Q1,2024,Sunday
D4629,25-07-2025,25,7,Q3,2025,Friday
D4630,04-08-2024,4,8,Q3,2024,Sunday
D4631,15-03-2024,15,3,Q1,2024,Friday
D4632,27-02-2025,27,2,Q1,2025,Thursday
D4633,22-05-2024,22,5,Q2,2024,Wednesday
D4634,11-04-2025,11,4,Q2,2025,Friday
D4635,25-08-2024,25,8,Q3,2024,Sunday
D4636,25-09-2025,25,9,Q3,2025,Thursday
D4637,06-07-2024,6,7,Q3,2024,Saturday
D4638,23-12-2024,23,12,Q4,2024,Monday
D4639,07-10-2025,7,10,Q4,2025,Tuesday
D4640,19-06-2025,19,6,Q2,2025,Thursday
D4641,03-03-2024,3,3,Q1,2024,Sunday
D4642,25-09-2024,25,9,Q3,2024,Wednesday
D4643,14-09-2024,14,9,Q3,2024,Saturday
D4644,07-09-2025,7,9,Q3,2025,Sunday
D4645,28-09-2024,28,9,Q3,2024,Saturday
D4646,31-08-2025,31,8,Q3,2025,Sunday
D4647,23-09-2025,23,9,Q3,2025,Tuesday
D4648,15-07-2024,15,7,Q3,2024,Monday
D4649,30-11-2024,30,11,Q4,2024,Saturday
D4650,10-05-2025,10,5,Q2,2025,Saturday
D4651,28-12-2023,28,12,Q4,2023,Thursday
D4652,19-04-2024,19,4,Q2,2024,Friday
D4653,15-07-2024,15,7,Q3,2024,Monday
D4654,15-10-2024,15,10,Q4,2024,Tuesday
D4655,01-01-2025,1,1,Q1,2025,Wednesday
D4656,09-11-2024,9,11,Q4,2024,Saturday
D4657,08-03-2025,8,3,Q1,2025,Saturday
D4658,20-06-2024,20,6,Q2,2024,Thursday
D4659,10-06-2024,10,6,Q2,2024,Monday
D4660,11-12-2024,11,12,Q4,2024,Wednesday
D4661,19-05-2025,19,5,Q2,2025,Monday
D4662,13-04-2024,13,4,Q2,2024,Saturday
D4663,23-01-2025,23,1,Q1,2025,Thursday
D4664,23-12-2024,23,12,Q4,2024,Monday
D4665,21-09-2025,21,9,Q3,2025,Sunday
D4666,08-10-2025,8,10,Q4,2025,Wednesday
D4667,22-12-2023,22,12,Q4,2023,Friday
D4668,14-04-2024,14,4,Q2,2024,Sunday
D4669,03-01-2025,3,1,Q1,2025,Friday
D4670,20-10-2025,20,10,Q4,2025,Monday
D4671,20-04-2025,20,4,Q2,2025,Sunday
D4672,06-04-2025,6,4,Q2,2025,Sunday
D4673,08-05-2024,8,5,Q2,2024,Wednesday
D4674,28-03-2025,28,3,Q1,2025,Friday
D4675,22-02-2024,22,2,Q1,2024,Thursday
D4676,26-02-2024,26,2,Q1,2024,Monday
D4677,02-11-2024,2,11,Q4,2024,Saturday
D4678,01-12-2024,1,12,Q4,2024,Sunday
D4679,29-07-2025,29,7,Q3,2025,Tuesday
D4680,24-09-2025,24,9,Q3,2025,Wednesday
D4681,01-09-2024,1,9,Q3,2024,Sunday
D4682,23-11-2023,23,11,Q4,2023,Thursday
D4683,25-03-2024,25,3,Q1,2024,Monday
D4684,26-11-2023,26,11,Q4,2023,Sunday
D4685,23-05-2024,23,5,Q2,2024,Thursday
D4686,05-09-2024,5,9,Q3,2024,Thursday
D4687,03-06-2024,3,6,Q2,2024,Monday
D4688,04-07-2024,4,7,Q3,2024,Thursday
D4689,25-12-2023,25,12,Q4,2023,Monday
D4690,23-04-2024,23,4,Q2,2024,Tuesday
D4691,08-08-2024,8,8,Q3,2024,Thursday
D4692,07-11-2023,7,11,Q4,2023,Tuesday
D4693,15-12-2024,15,12,Q4,2024,Sunday
D4694,20-02-2024,20,2,Q1,2024,Tuesday
D4695,24-07-2025,24,7,Q3,2025,Thursday
D4696,12-10-2025,12,10,Q4,2025,Sunday
D4697,12-11-2024,12,11,Q4,2024,Tuesday
D4698,25-09-2024,25,9,Q3,2024,Wednesday
D4699,04-03-2024,4,3,Q1,2024,Monday
D4700,10-11-2024,10,11,Q4,2024,Sunday
D4701,07-12-2024,7,12,Q4,2024,Saturday
D4702,23-04-2024,23,4,Q2,2024,Tuesday
D4703,30-09-2025,30,9,Q3,2025,Tuesday
D4704,04-02-2025,4,2,Q1,2025,Tuesday
D4705,14-02-2024,14,2,Q1,2024,Wednesday
D4706,24-05-2025,24,5,Q2,2025,Saturday
D4707,05-02-2024,5,2,Q1,2024,Monday
D4708,02-12-2023,2,12,Q4,2023,Saturday
D4709,06-03-2025,6,3,Q1,2025,Thursday
D4710,17-02-2024,17,2,Q1,2024,Saturday
D4711,24-02-2025,24,2,Q1,2025,Monday
D4712,05-11-2023,5,11,Q4,2023,Sunday
D4713,01-10-2025,1,10,Q4,2025,Wednesday
D4714,01-08-2025,1,8,Q3,2025,Friday
D4715,10-12-2024,10,12,Q4,2024,Tuesday
D4716,11-08-2025,11,8,Q3,2025,Monday
D4717,27-10-2024,27,10,Q4,2024,Sunday
D4718,25-03-2025,25,3,Q1,2025,Tuesday
D4719,20-07-2025,20,7,Q3,2025,Sunday
D4720,10-10-2024,10,10,Q4,2024,Thursday
D4721,10-06-2025,10,6,Q2,2025,Tuesday
D4722,26-09-2024,26,9,Q3,2024,Thursday
D4723,02-12-2024,2,12,Q4,2024,Monday
D4724,03-12-2023,3,12,Q4,2023,Sunday
D4725,19-01-2025,19,1,Q1,2025,Sunday
D4726,18-11-2024,18,11,Q4,2024,Monday
D4727,05-09-2024,5,9,Q3,2024,Thursday
D4728,06-06-2024,6,6,Q2,2024,Thursday
D4729,15-07-2024,15,7,Q3,2024,Monday
D4730,24-03-2025,24,3,Q1,2025,Monday
D4731,29-08-2024,29,8,Q3,2024,Thursday
D4732,17-07-2025,17,7,Q3,2025,Thursday
D4733,28-07-2025,28,7,Q3,2025,Monday
D4734,08-11-2024,8,11,Q4,2024,Friday
D4735,18-05-2025,18,5,Q2,2025,Sunday
D4736,06-09-2025,6,9,Q3,2025,Saturday
D4737,24-02-2025,24,2,Q1,2025,Monday
D4738,18-06-2025,18,6,Q2,2025,Wednesday
D4739,29-01-2024,29,1,Q1,2024,Monday
D4740,29-01-2024,29,1,Q1,2024,Monday
D4741,23-12-2023,23,12,Q4,2023,Saturday
D4742,12-10-2024,12,10,Q4,2024,Saturday
D4743,28-03-2025,28,3,Q1,2025,Friday
D4744,09-08-2024,9,8,Q3,2024,Friday
D4745,27-10-2023,27,10,Q4,2023,Friday
D4746,08-02-2025,8,2,Q1,2025,Saturday
D4747,16-01-2024,16,1,Q1,2024,Tuesday
D4748,23-10-2025,23,10,Q4,2025,Thursday
D4749,18-03-2024,18,3,Q1,2024,Monday
D4750,18-11-2024,18,11,Q4,2024,Monday
D4751,13-05-2024,13,5,Q2,2024,Monday
D4752,02-11-2023,2,11,Q4,2023,Thursday
D4753,21-06-2024,21,6,Q2,2024,Friday
D4754,22-09-2025,22,9,Q3,2025,Monday
D4755,20-09-2025,20,9,Q3,2025,Saturday
D4756,05-08-2025,5,8,Q3,2025,Tuesday
D4757,24-04-2025,24,4,Q2,2025,Thursday
D4758,02-03-2024,2,3,Q1,2024,Saturday
D4759,15-07-2024,15,7,Q3,2024,Monday
D4760,01-12-2024,1,12,Q4,2024,Sunday
D4761,23-06-2024,23,6,Q2,2024,Sunday
D4762,17-08-2025,17,8,Q3,2025,Sunday
D4763,21-04-2024,21,4,Q2,2024,Sunday
D4764,23-09-2024,23,9,Q3,2024,Monday
D4765,26-03-2024,26,3,Q1,2024,Tuesday
D4766,20-03-2025,20,3,Q1,2025,Thursday
D4767,18-05-2024,18,5,Q2,2024,Saturday
D4768,09-02-2025,9,2,Q1,2025,Sunday
D4769,10-11-2023,10,11,Q4,2023,Friday
D4770,14-10-2024,14,10,Q4,2024,Monday
D4771,25-08-2025,25,8,Q3,2025,Monday
D4772,04-06-2024,4,6,Q2,2024,Tuesday
D4773,10-05-2025,10,5,Q2,2025,Saturday
D4774,14-01-2025,14,1,Q1,2025,Tuesday
D4775,16-10-2024,16,10,Q4,2024,Wednesday
D4776,22-04-2024,22,4,Q2,2024,Monday
D4777,12-10-2025,12,10,Q4,2025,Sunday
D4778,05-10-2024,5,10,Q4,2024,Saturday
D4779,25-12-2024,25,12,Q4,2024,Wednesday
D4780,27-01-2025,27,1,Q1,2025,Monday
D4781,19-05-2024,19,5,Q2,2024,Sunday
D4782,23-02-2024,23,2,Q1,2024,Friday
D4783,30-07-2024,30,7,Q3,2024,Tuesday
D4784,09-08-2024,9,8,Q3,2024,Friday
D4785,05-06-2025,5,6,Q2,2025,Thursday
D4786,10-08-2025,10,8,Q3,2025,Sunday
D4787,29-03-2024,29,3,Q1,2024,Friday
D4788,31-10-2024,31,10,Q4,2024,Thursday
D4789,03-05-2025,3,5,Q2,2025,Saturday
D4790,04-07-2024,4,7,Q3,2024,Thursday
D4791,08-07-2025,8,7,Q3,2025,Tuesday
D4792,15-03-2024,15,3,Q1,2024,Friday
D4793,25-09-2024,25,9,Q3,2024,Wednesday
D4794,14-09-2025,14,9,Q3,2025,Sunday
D4795,04-04-2025,4,4,Q2,2025,Friday
D4796,26-12-2023,26,12,Q4,2023,Tuesday
D4797,26-08-2024,26,8,Q3,2024,Monday
D4798,14-11-2024,14,11,Q4,2024,Thursday
D4799,24-01-2025,24,1,Q1,2025,Friday
D4800,19-09-2025,19,9,Q3,2025,Friday
D4801,13-12-2023,13,12,Q4,2023,Wednesday
D4802,16-02-2025,16,2,Q1,2025,Sunday
D4803,29-11-2023,29,11,Q4,2023,Wednesday
D4804,06-11-2024,6,11,Q4,2024,Wednesday
D4805,01-12-2024,1,12,Q4,2024,Sunday
D4806,29-09-2024,29,9,Q3,2024,Sunday
D4807,24-09-2025,24,9,Q3,2025,Wednesday
D4808,06-09-2024,6,9,Q3,2024,Friday
D4809,28-08-2024,28,8,Q3,2024,Wednesday
D4810,10-08-2024,10,8,Q3,2024,Saturday
D4811,30-09-2024,30,9,Q3,2024,Monday
D4812,31-05-2024,31,5,Q2,2024,Friday
D4813,10-08-2024,10,8,Q3,2024,Saturday
D4814,28-12-2023,28,12,Q4,2023,Thursday
D4815,28-07-2025,28,7,Q3,2025,Monday
D4816,13-04-2025,13,4,Q2,2025,Sunday
D4817,23-08-2025,23,8,Q3,2025,Saturday
D4818,03-11-2024,3,11,Q4,2024,Sunday
D4819,23-09-2025,23,9,Q3,2025,Tuesday
D4820,28-02-2025,28,2,Q1,2025,Friday
D4821,03-02-2024,3,2,Q1,2024,Saturday
D4822,17-09-2025,17,9,Q3,2025,Wednesday
D4823,21-09-2025,21,9,Q3,2025,Sunday
D4824,23-08-2025,23,8,Q3,2025,Saturday
D4825,28-09-2024,28,9,Q3,2024,Saturday
D4826,11-05-2024,11,5,Q2,2024,Saturday
D4827,29-12-2023,29,12,Q4,2023,Friday
D4828,15-05-2024,15,5,Q2,2024,Wednesday
D4829,25-02-2024,25,2,Q1,2024,Sunday
D4830,02-09-2024,2,9,Q3,2024,Monday
D4831,06-06-2025,6,6,Q2,2025,Friday
D4832,09-03-2025,9,3,Q1,2025,Sunday
D4833,28-03-2025,28,3,Q1,2025,Friday
D4834,01-01-2025,1,1,Q1,2025,Wednesday
D4835,14-08-2025,14,8,Q3,2025,Thursday
D4836,01-12-2024,1,12,Q4,2024,Sunday
D4837,22-01-2025,22,1,Q1,2025,Wednesday
D4838,11-01-2024,11,1,Q1,2024,Thursday
D4839,28-03-2025,28,3,Q1,2025,Friday
D4840,26-01-2024,26,1,Q1,2024,Friday
D4841,12-05-2024,12,5,Q2,2024,Sunday
D4842,30-06-2024,30,6,Q2,2024,Sunday
D4843,23-06-2024,23,6,Q2,2024,Sunday
D4844,17-10-2024,17,10,Q4,2024,Thursday
D4845,05-10-2024,5,10,Q4,2024,Saturday
D4846,16-02-2025,16,2,Q1,2025,Sunday
D4847,30-06-2024,30,6,Q2,2024,Sunday
D4848,16-04-2025,16,4,Q2,2025,Wednesday
D4849,24-11-2024,24,11,Q4,2024,Sunday
D4850,09-09-2024,9,9,Q3,2024,Monday
D4851,25-04-2025,25,4,Q2,2025,Friday
D4852,10-01-2025,10,1,Q1,2025,Friday
D4853,05-11-2024,5,11,Q4,2024,Tuesday
D4854,19-11-2024,19,11,Q4,2024,Tuesday
D4855,28-08-2025,28,8,Q3,2025,Thursday
D4856,15-10-2024,15,10,Q4,2024,Tuesday
D4857,12-05-2025,12,5,Q2,2025,Monday
D4858,06-12-2023,6,12,Q4,2023,Wednesday
D4859,09-09-2025,9,9,Q3,2025,Tuesday
D4860,27-12-2024,27,12,Q4,2024,Friday
D4861,15-11-2024,15,11,Q4,2024,Friday
D4862,10-07-2025,10,7,Q3,2025,Thursday
D4863,09-02-2024,9,2,Q1,2024,Friday
D4864,23-10-2025,23,10,Q4,2025,Thursday
D4865,11-06-2024,11,6,Q2,2024,Tuesday
D4866,20-03-2025,20,3,Q1,2025,Thursday
D4867,14-07-2025,14,7,Q3,2025,Monday
D4868,20-10-2024,20,10,Q4,2024,Sunday
D4869,18-07-2025,18,7,Q3,2025,Friday
D4870,10-12-2023,10,12,Q4,2023,Sunday
D4871,11-10-2025,11,10,Q4,2025,Saturday
D4872,06-05-2025,6,5,Q2,2025,Tuesday
D4873,28-01-2025,28,1,Q1,2025,Tuesday
D4874,25-05-2025,25,5,Q2,2025,Sunday
D4875,22-08-2025,22,8,Q3,2025,Friday
D4876,20-03-2025,20,3,Q1,2025,Thursday
D4877,08-05-2024,8,5,Q2,2024,Wednesday
D4878,30-03-2024,30,3,Q1,2024,Saturday
D4879,15-10-2024,15,10,Q4,2024,Tuesday
D4880,27-11-2023,27,11,Q4,2023,Monday
D4881,28-12-2024,28,12,Q4,2024,Saturday
D4882,12-04-2025,12,4,Q2,2025,Saturday
D4883,21-02-2024,21,2,Q1,2024,Wednesday
D4884,18-01-2025,18,1,Q1,2025,Saturday
D4885,03-12-2024,3,12,Q4,2024,Tuesday
D4886,16-11-2023,16,11,Q4,2023,Thursday
D4887,03-11-2023,3,11,Q4,2023,Friday
D4888,08-12-2024,8,12,Q4,2024,Sunday
D4889,09-12-2024,9,12,Q4,2024,Monday
D4890,30-01-2025,30,1,Q1,2025,Thursday
D4891,17-06-2024,17,6,Q2,2024,Monday
D4892,29-06-2025,29,6,Q2,2025,Sunday
D4893,21-12-2023,21,12,Q4,2023,Thursday
D4894,15-04-2025,15,4,Q2,2025,Tuesday
D4895,22-10-2024,22,10,Q4,2024,Tuesday
D4896,04-09-2024,4,9,Q3,2024,Wednesday
D4897,10-03-2024,10,3,Q1,2024,Sunday
D4898,22-09-2024,22,9,Q3,2024,Sunday
D4899,20-11-2023,20,11,Q4,2023,Monday
D4900,18-01-2025,18,1,Q1,2025,Saturday
D4901,27-01-2024,27,1,Q1,2024,Saturday
D4902,10-03-2025,10,3,Q1,2025,Monday
D4903,19-12-2024,19,12,Q4,2024,Thursday
D4904,05-12-2024,5,12,Q4,2024,Thursday
D4905,30-11-2024,30,11,Q4,2024,Saturday
D4906,19-12-2023,19,12,Q4,2023,Tuesday
D4907,12-12-2023,12,12,Q4,2023,Tuesday
D4908,29-01-2024,29,1,Q1,2024,Monday
D4909,24-07-2025,24,7,Q3,2025,Thursday
D4910,06-05-2025,6,5,Q2,2025,Tuesday
D4911,29-09-2025,29,9,Q3,2025,Monday
D4912,23-03-2024,23,3,Q1,2024,Saturday
D4913,27-02-2024,27,2,Q1,2024,Tuesday
D4914,11-05-2025,11,5,Q2,2025,Sunday
D4915,21-02-2025,21,2,Q1,2025,Friday
D4916,06-02-2025,6,2,Q1,2025,Thursday
D4917,28-06-2024,28,6,Q2,2024,Friday
D4918,25-04-2024,25,4,Q2,2024,Thursday
D4919,16-02-2024,16,2,Q1,2024,Friday
D4920,06-02-2024,6,2,Q1,2024,Tuesday
D4921,12-08-2025,12,8,Q3,2025,Tuesday
D4922,05-08-2025,5,8,Q3,2025,Tuesday
D4923,04-06-2025,4,6,Q2,2025,Wednesday
D4924,28-08-2025,28,8,Q3,2025,Thursday
D4925,18-12-2023,18,12,Q4,2023,Monday
D4926,05-09-2024,5,9,Q3,2024,Thursday
D4927,05-07-2024,5,7,Q3,2024,Friday
D4928,25-08-2024,25,8,Q3,2024,Sunday
D4929,07-04-2024,7,4,Q2,2024,Sunday
D4930,17-12-2024,17,12,Q4,2024,Tuesday
D4931,24-02-2024,24,2,Q1,2024,Saturday
D4932,15-12-2024,15,12,Q4,2024,Sunday
D4933,11-12-2023,11,12,Q4,2023,Monday
D4934,24-10-2025,24,10,Q4,2025,Friday
D4935,22-02-2024,22,2,Q1,2024,Thursday
D4936,11-08-2024,11,8,Q3,2024,Sunday
D4937,27-09-2024,27,9,Q3,2024,Friday
D4938,20-01-2024,20,1,Q1,2024,Saturday
D4939,18-08-2025,18,8,Q3,2025,Monday
D4940,04-11-2023,4,11,Q4,2023,Saturday
D4941,07-04-2024,7,4,Q2,2024,Sunday
D4942,02-03-2024,2,3,Q1,2024,Saturday
D4943,05-08-2025,5,8,Q3,2025,Tuesday
D4944,24-05-2024,24,5,Q2,2024,Friday
D4945,17-08-2024,17,8,Q3,2024,Saturday
D4946,24-04-2024,24,4,Q2,2024,Wednesday
D4947,30-01-2024,30,1,Q1,2024,Tuesday
D4948,13-03-2025,13,3,Q1,2025,Thursday
D4949,02-03-2025,2,3,Q1,2025,Sunday
D4950,30-10-2023,30,10,Q4,2023,Monday
D4951,18-01-2024,18,1,Q1,2024,Thursday
D4952,02-03-2024,2,3,Q1,2024,Saturday
D4953,03-11-2023,3,11,Q4,2023,Friday
D4954,06-05-2025,6,5,Q2,2025,Tuesday
D4955,19-03-2025,19,3,Q1,2025,Wednesday
D4956,01-11-2023,1,11,Q4,2023,Wednesday
D4957,12-08-2025,12,8,Q3,2025,Tuesday
D4958,22-08-2025,22,8,Q3,2025,Friday
D4959,12-08-2025,12,8,Q3,2025,Tuesday
D4960,06-05-2024,6,5,Q2,2024,Monday
D4961,29-06-2024,29,6,Q2,2024,Saturday
D4962,13-04-2025,13,4,Q2,2025,Sunday
D4963,25-10-2024,25,10,Q4,2024,Friday
D4964,02-11-2024,2,11,Q4,2024,Saturday
D4965,06-08-2024,6,8,Q3,2024,Tuesday
D4966,04-04-2025,4,4,Q2,2025,Friday
D4967,30-01-2025,30,1,Q1,2025,Thursday
D4968,02-02-2024,2,2,Q1,2024,Friday
D4969,24-09-2024,24,9,Q3,2024,Tuesday
D4970,12-05-2024,12,5,Q2,2024,Sunday
D4971,09-04-2025,9,4,Q2,2025,Wednesday
D4972,13-03-2025,13,3,Q1,2025,Thursday
D4973,28-01-2025,28,1,Q1,2025,Tuesday
D4974,03-06-2025,3,6,Q2,2025,Tuesday
D4975,04-09-2024,4,9,Q3,2024,Wednesday
D4976,02-07-2024,2,7,Q3,2024,Tuesday
D4977,04-09-2025,4,9,Q3,2025,Thursday
D4978,28-08-2025,28,8,Q3,2025,Thursday
D4979,06-01-2025,6,1,Q1,2025,Monday
D4980,21-11-2024,21,11,Q4,2024,Thursday
D4981,01-06-2025,1,6,Q2,2025,Sunday
D4982,30-06-2025,30,6,Q2,2025,Monday
D4983,02-08-2025,2,8,Q3,2025,Saturday
D4984,18-06-2025,18,6,Q2,2025,Wednesday
D4985,29-06-2025,29,6,Q2,2025,Sunday
D4986,12-01-2024,12,1,Q1,2024,Friday
D4987,23-01-2024,23,1,Q1,2024,Tuesday
D4988,08-11-2024,8,11,Q4,2024,Friday
